url,server_jsonld,js_jsonld,has_product,has_offer,identifiers,ident_gtin,ident_brand_mpn,policies,policy_structured,policy_link,policy_structured_on_policy_page,specs_units,productgroup,product_score,family_score,has_rating,rating_value,rating_count,rating_value_fallback,rating_count_fallback,rating_source_fallback,error
https://www.clasohlson.com/se/Rorisolering/p/44-1375-12,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.5,30,,,,
https://www.kjell.com/no/produkter/elektro-og-verktoy/verktoy/tenger-kabelskotenger/manuell-avisoleringstang-p40182,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,4.0,0,inline_js,
https://www.byggmax.se/rörisolering-1215-13-p21260,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.bygghemma.se/hus-och-bygg/byggmaterial/isolering/stenull/drevremsa-tecca-t-drev-premium-expanderande/p-1262950,1,0,1,1,1,0,1,1,0,1,0,0,0,77,0,0,,,,,,
https://www.mekonomen.se/biltillbehor/forbrukning/forbrukningsmaterial/ljudisolering,1,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,,,,,,
https://www.elgiganten.se/product/hem-hushall-tradgard/verktyg-maskiner/diverse-verktyg/tru-components-1563959-isoleringstejp-set-svart-l-x-b-10-m-x-15-mm-3-st/345768,1,0,1,1,1,1,1,1,0,1,0,0,0,85,0,0,,,,,,
https://www.biltema.se/bil---mc/biltillbehor/ljudisolering/ljuddampningsplatta-500-x-400-x-20-mm-2000058348,0,1,1,1,1,0,1,1,0,1,0,0,0,72,0,0,,,,,,
https://k-bygg.se/produkt/syllisolering-polyetencellplast-10x195mmx50m/7330295171868,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.hornbach.se/p/isolering-byggmatta-p36-isover-glasull-95-x-1200-x-5500-mm-6-6m/5207233/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.clasohlson.com/se/Stor-musmatta%2C-skrivbordsunderlagg-konstlader-90-x-40-cm/p/39-3055,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.5,67,,,,
https://www.kjell.com/no/produkter/data/datatilbehor/dokkingstasjon/plexgear-multiadapter-for-thunderbolt-3-space-gray-p61430,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,4.5,0,inline_js,
https://www.byggmax.se/underlagstäckning-tjb-yep-2200kk-p6303142,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.bygghemma.se/hus-och-bygg/plattsattning-och-underhall/fix-och-fog/fogmassa/fogmassa-danalim-dana-acryl-extra-505-300-ml-vit-akryl-svanenmarkt/p-2009620,1,0,1,1,1,0,1,1,0,1,0,0,0,77,0,0,,,,,,
https://www.rusta.com/sv-se/fritid/husdjur/hundmatskalar/matskalsunderlagg-for-husdjur-48x30-cm-blandade-farger,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.9,10,,,,
https://www.elgiganten.se/product/mobiler-tablets-smartklockor/mobiltillbehor/mobilskal-mobilfodral/skalo-motorola-edge-30-pro-armor-thunder-skal-bla/466200,1,0,1,0,1,1,1,1,0,1,0,0,0,70,0,0,,,,,,
https://www.netonnet.se/art/lego/lego-technic/lego-technic-monster-jam-thunderroarus-med-pull-back-42200/1052689.21732/,1,0,1,1,1,1,1,1,1,1,0,0,0,85,0,0,,,,,,
https://www.biltema.se/kontor---teknik/kontor/kontorsforvaring/skrivbordstillbehor/skrivbordsunderlagg-svart-65-x-45-cm-2000064305,0,1,1,1,1,0,1,1,0,1,0,0,0,72,0,0,,,,,,
https://k-bygg.se/produkt/fonsterbleck-armat-svart-under-granite-r32-1302000mm/7331675045045,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.hornbach.se/p/undervattenslampa-paulmann-underwater-spotlight-plug-shine-4w-260lm-3000k-hxo-120x200mm-ip68-230-24v-svart/6781704/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.clasohlson.com/se/Golvstod-Svart-Cotech/p/51-2286,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,1.0,1,,,,
https://www.kjell.com/se/produkter/smarta-hem/temperaturstyrning/smarta-element/mill-gen.3-golvelement-med-app-1200-w-svart-p52211,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,4.5,0,inline_js,
https://www.byggmax.se/golvskyddsplåt-p6713022,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.bygghemma.se/kok-och-bad/badrum/toalettstol-och-wc-stol/golvstaende-toalett/toalettstol-burlington-p5-standard-440-mm-med-mjukstangande-sits/p-1880518-1880522,1,0,1,1,1,0,1,1,0,1,0,0,0,77,0,0,,,,,,
https://www.mekonomen.se/volvo/v60/reservdelar/karosseridelar/golvplat,1,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,,,,,,
https://www.rusta.com/sv-se/hem-och-inredning/gardiner-och-tillbehor/gardinlangder-kim-135x220-cm-hasselnot-polyester-2-pack,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.6,37,,,,
https://www.elgiganten.se/product/vitvaror/vinkyl-vinskap/liebherr-serie-vinothek-vinkyl-wkb180221001-fristaende/261735,1,0,1,1,1,1,1,1,0,1,0,0,0,85,0,1,5,1,,,,
https://www.netonnet.se/art/mobil-smartwatch/mobiltelefoner/ulefone/ulefone-note-17-pro12256gb-velvet-black/1034145.17912/,1,0,1,1,1,1,1,1,1,1,0,0,0,85,0,1,2,2,,,,
https://www.biltema.se/fritid/tradgard/golvplattor/trall-i-trakomposit-5-pack-2000034229,0,1,1,1,1,0,1,1,0,1,0,0,0,72,0,0,,,,,,
https://k-bygg.se/produkt/golvskydd-essve-med-filtinsats-och-rorfaste-22mm-12st/7317765210326,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.hornbach.se/p/golvvarmefordelare-10-roth-2009-g25-med-flodesmatare-massing-10x-c-c-54mm-avstick-622mm-2410050/8049131/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.clasohlson.com/se/GoPro-Protective-Housing-till-Hero-13--Hero-12--Hero-11---Hero-10---Hero-9%2C-undervattenhus/p/39-1807,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.5,13,,,,
https://www.kjell.com/no/produkter/data/datatilbehor/ergonomi/handleddsstotte/mousetrapper-tb215-underarmsstotte-for-tastatur-p18290,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,4.5,0,inline_js,
https://www.byggmax.se/golvunderlag-fuktspärr-p13030,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.bygghemma.se/verktyg-och-maskiner/elverktyg/skruvdragare/borrskruvdragare/slagskruvdragare-dewalt-dcf840-18v-xr-tstak-2x2-ah/p-2020513,1,0,1,1,1,0,1,1,0,1,0,0,0,77,0,0,,,,,,
https://www.rusta.com/sv-se/gor-det-sjalv/bilvard/doftgran-wunderbaum2,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.7,188,,,,
https://www.elgiganten.se/product/hem-hushall-tradgard/verktyg-maskiner/skruvdragare-borrmaskin/bosch-professional-gsr-18v-45-borrskruvdragare-batteri/600913,1,0,1,1,1,1,1,1,0,1,0,0,0,85,0,0,,,,,,
https://www.netonnet.se/art/dator-surfplatta/datortillbehor/kablar/usb-c-kabel/apple-thunderbolt-5-usb-c-pro-cable-1-m/1036195.13718/,1,0,1,1,1,1,1,1,1,1,0,0,0,85,0,1,5,1,,,,
https://www.biltema.se/en-se/leisure/leisure-clothing/undergarments/thermal-base-layer-2-piece-xxl-2000059113,0,1,1,1,1,0,1,1,0,1,0,0,0,72,0,0,,,,,,
https://k-bygg.se/produkt/borrskruvdragare-ddf482z-18v/088381699013,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.hornbach.se/p/slagborrskruvdragare-bosch-professional-gsb-18v-90-c-exkl-batteri-och-laddare-inkl-l-boxx-136/10619851/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.clasohlson.com/se/Leatherman-Free-P2-multiverktyg-/p/31-2236,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,5.0,4,,,,
https://www.kjell.com/no/produkter/lyd-og-bilde/pa-lyd-og-underholdning/megafoner/megafon-med-opptak-p50580,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,4.5,0,inline_js,
https://www.byggmax.se/multiverktygs-sågblad-34mm-p423695,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.bygghemma.se/kok-och-bad/kok-och-tvattstuga/diskbank-och-diskho/diskhoar/underlimmad-diskho/,1,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,,,,,,
https://www.rusta.com/sv-se/gor-det-sjalv/bilvard/doftgran-wunderbaum2,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.7,188,,,,
https://www.elgiganten.se/product/vitvaror/koksflaktar-spiskapor/cylinda-serie-sunda-underbyggd-koksflakt-9004451-vit-70cm/13905,1,0,1,1,1,1,1,1,0,1,0,0,0,85,0,0,,,,,,
https://www.netonnet.se/art/vitvaror/diskmaskin/underbyggd-diskmaskin/avant-dwr14wh1/1035650.18022/,1,0,1,1,1,1,1,1,1,1,0,0,0,85,0,1,4,22,,,,
https://www.biltema.se/en-se/boat/hws/toilets/marine-toilets/under-section-2000050757,0,1,1,1,1,0,1,1,0,1,0,0,0,72,0,0,,,,,,
https://k-bygg.se/produkt/underhallsolja-bona-tragolv-1l/37312795222135,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.hornbach.se/p/terrassvarmare-eurom-slim-svart-600-mm-1500-w-underbord-334890/10032464/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.clasohlson.com/se/Zefal-Arctica-75-isolerad-vattenflaska-cykel%2C-750-ml/p/31-7751,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,5.0,1,,,,
https://www.kjell.com/no/produkter/elektro-og-verktoy/biltilbehor/bilstereo/bilradioantenner/bilantennekontakt-iso-adapter-p39453,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,5.0,0,inline_js,
https://www.byggmax.se/skorstenslängd-isolerad-p6713164,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.bygghemma.se/hus-och-bygg/varme-och-ventilation/golvvarme/isolering-golvvarme/sparad-spanskiva/,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,,,,,,
https://www.mekonomen.se/biltillbehor/forbrukning/forbrukningsmaterial/ljudisolering,1,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,,,,,,
https://www.rusta.com/sv-se/fritid/husdjur/hundfoder/grisoron-sjobogardens-200-g,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.8,44,,,,
https://www.elgiganten.se/product/datorer-kontor/datortillbehor/mus-tangentbord/datormus/trust-isotto-mini-tradlos-mus/TRUISOTTO,1,0,1,1,1,1,1,1,0,1,0,0,0,85,0,1,4,2,,,,
https://www.netonnet.se/art/gaming/spel-och-konsol/nintendo/nintendo-spel/nintendo-hyrule-warriors-age-of-imprisonment-switch-2/1054893.14410/,1,0,1,1,1,1,1,1,0,1,0,0,0,85,0,0,,,,,,
https://www.biltema.se/en-se/car---mc/car-spare-parts/engine-oils/hydraulic-oils/hydraulic-oil-iso-46/hydraulic-oil-iso-46-1-litre-2000054209,0,1,1,1,1,0,1,1,0,1,0,0,0,72,0,0,,,,,,
https://k-bygg.se/produkt/skyddssko-helly-hansen-evo-2-wide-boa-s3-en-iso-20345-s3-svartgra-40/7040058041474,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.hornbach.se/p/isoleringsskum-soudal-genius-gun-comfort-600ml/10077754/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.byggmax.se/jordfras-bensindriven-src-36-v-123cc-stiga-p68731960,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.bygghemma.se/hus-och-bygg/arbetsklader-och-skydd/arbetsskor/skyddsskor/kanga-stihl-dynamic-s3/p-1834219,1,0,1,1,1,0,1,1,0,1,0,0,0,77,0,0,,,,,,
https://www.elgiganten.se/product/mobiler-tablets-smartklockor/klockarmband-och-tillbehor/handledsband-till-galaxy-watch-46-s3-huawei-watch-gt-1-2-svart-gra-strl-l/169083,1,0,1,0,1,1,1,1,0,1,0,0,0,70,0,0,,,,,,
https://www.biltema.se/bygg/skyddsutrustning/skyddsskor/skyddssko-701-s3-src-2000042525,0,1,1,1,1,0,1,1,0,1,0,0,0,72,0,0,,,,,,
https://k-bygg.se/produkt/skyddssko-helly-hansen-chelsea-evo-lag-s3-src-esd-svartorange-stl-42/7040055117349,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.hornbach.se/p/s3-skyddsskor-hammer-workwear-svart-strl-38/6093665/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.clasohlson.com/se/Bokashi-komposthink-Urban-Garden%2C-15-liter/p/31-4995,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.0,60,,,,
https://www.kjell.com/se/produkter/kontor/motesrum/rumsbokare,1,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,,,4.5,45,inline_js,
https://www.byggmax.se/duschhörna-med-bokade-dörrar-ifö-p67190505,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.bygghemma.se/fritid-och-marint/hobby-och-pyssel/traslojd-och-metallslojd/traprodukter/bokask-creativ-company-stl-217x18-cm-1-st/p-1342430,1,0,1,1,1,0,1,1,0,1,0,0,0,77,0,0,,,,,,
https://www.elgiganten.se/product/hem-hushall-tradgard/tradgard-uteplats/utemobler-tradgardsmobler/tectake-tradgardsloungestol-boka-glaserat-tra-120-kg-barkapacitet-brun/792881,1,0,1,0,1,1,1,1,0,1,0,0,0,70,0,0,,,,,,
https://www.hornbach.se/p/bokashispray-weibulls-for-kokskompostering/10448376/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.clasohlson.com/se/Prettypegs-mobelben-Dagmar-170-mm-1-pack/p/41-4167-1,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,0.0,0,,,,
https://www.byggmax.se/slagmaskin-för-til-tryckluft-einhell-p6116518,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.bygghemma.se/hus-och-bygg/elmaterial-och-energi/batterier/bilbatteri/startbatteri-yuasa-7000-efb-start-stopp-85ah-760a/p-1252919,1,0,1,1,1,0,1,1,0,1,0,0,0,77,0,0,,,,,,
https://www.mekonomen.se/volvo/v70/reservdelar/bilbatteri-start-och-laddning/startbatterier,1,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,,,,,,
https://www.elgiganten.se/product/mobiler-tablets-smartklockor/tillbehor-till-surfplatta/skal-fodral-till-surfplatta/samsung-galaxy-tab-a-97-book-cover-gra/EFBT550BSEGWW,1,0,1,1,1,1,1,1,0,1,0,0,0,85,0,1,4,4,,,,
https://www.netonnet.se/art/hem-fritid/verktyg/sagmaskiner/bosch-professional-gst-90-e/203353.9450/,1,0,1,1,1,1,1,1,1,1,0,0,0,85,0,1,4.8,26,,,,
https://www.biltema.se/bil---mc/fordonsbatterier/bilbatterier/agm-batterier/startbatteri-agm-12-v-105-ah--2000054187,0,1,1,1,1,0,1,1,0,1,0,0,0,72,0,0,,,,,,
https://k-bygg.se/produkt/regnrock-4325-2000-varsel-gulsvart-xl/7330509571361,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.hornbach.se/p/kudde-magma-blomprint-flerfargad-50x50cm/10067932/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.clasohlson.com/se/Borr--och-monteringsmall/p/40-7602,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.5,84,,,,
https://www.kjell.com/no/produkter/elektro-og-verktoy/elektronikk/montering/kabelgjennomforing-6-mm-p36280,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,4.5,0,inline_js,
https://www.byggmax.se/demonteringsverktyg-bergo-system-2-p652106,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.bygghemma.se/hus-och-bygg/infastning-och-upphangning/tejp/monteringstejp/mattejp/,1,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,,,,,,
https://www.mekonomen.se/biltillbehor/forbrukning/tejp/list-och-monteringstejp,1,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,,,,,,
https://www.rusta.com/sv-se/hem-och-inredning/dekoration/ramar/tavelmonteringsstrips-command-4x2-delar,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.8,44,,,,
https://www.elgiganten.se/product/vitvaror/koksflaktar-spiskapor/witt-koksflakt-for-takmontering-wcdl90s/29882,1,0,1,1,1,1,1,1,0,1,0,0,0,85,0,0,,,,,,
https://www.biltema.se/bil---mc/bilreservdelar/avgassystem/reparationssatser/monteringspasta-130-g-2000017097,0,1,1,1,1,0,1,1,0,1,0,0,0,72,0,0,,,,,,
https://k-bygg.se/produkt/regnrock-4325-2000-varsel-gulsvart-xl/7330509571361,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.hornbach.se/p/monteringssats-smedbo-for-dold-anslutning-fk717/10033345/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.clasohlson.com/se/Torrschampo-Lyko-75-ml/p/31-6063,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,2.5,3,,,,
https://www.bygghemma.se/fritid-och-marint/bil-mc-och-cykel/bilvard/bilrengoring-och-bilschampo/avfettning/,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,,,,,,
https://www.mekonomen.se/bilvard-och-service/tvatt-och-schampo/avfettning/alkalisk-avfettning,1,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,,,,,,
https://www.rusta.com/sv-se/gor-det-sjalv/bilvard/bilschampo-med-vax-turtle-wax-1000-ml-zip-wax,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.8,13,,,,
https://www.elgiganten.se/product/personvard-halsa-skonhet/har-styling/schampo-balsam/matrix-biolage-keratindose-conditioner-200ml/184536,1,0,1,0,1,1,1,1,0,1,0,0,0,70,0,0,,,,,,
https://www.netonnet.se/art/hem-fritid/dammsugare-rengoring/stadmaterial/karcher-car-schampoo-3-in-1-1l/1003386.16031/,1,0,1,1,1,1,1,1,1,1,0,0,0,85,0,1,5,3,,,,
https://www.biltema.se/cykel-elcykel/cykelservice/cykelrengoring/cykelschampo-2000046394,0,1,1,1,1,0,1,1,0,1,0,0,0,72,0,0,,,,,,
https://k-bygg.se/produkt/schampostavar-gardena/4078500098946,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,,,,,,
https://www.hornbach.se/p/bilschampo-karcher-car-rm-619-3l/10410051/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.clasohlson.com/se/Minidrivhus-Rootmaster%2C-plats-for-minst-32-plantor/p/31-6408,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,5.0,29,,,,
https://www.byggmax.se/hårsamlare-för-dusch-och-tvätt-p316212,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.elgiganten.se/product/mobiler-tablets-smartklockor/mobiltillbehor/mobilhallare-stativ/nedis-smartphone-bil-faste-universella-minsta-skarmstorlek-4-maximal-skarmstorlek-60-fast/222093,1,0,1,1,1,1,1,1,0,1,0,0,0,85,0,0,,,,,,
https://k-bygg.se/produkt/nockspik-monier-vittingeminster-25st/6415920431317,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.hornbach.se/p/hortensia-floraself-hydrangea-macrophylla-30cm-skal-minst-20-blommor-sorterad/10008562/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.clasohlson.com/se/Toppkapa/p/50-2843,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,0.0,0,,,,
https://www.kjell.com/no/produkter/elektro-og-verktoy/stromadaptrer/svitsjet-stromforsyning/mean-well-svitsjet-stromforsyning-12-v-dc-72-w-p44478,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,5.0,0,inline_js,
https://www.byggmax.se/stoppkoppling-hozelock-p31963,1,1,1,1,0,0,0,1,0,1,0,0,0,65,0,0,,,,,,
https://www.bygghemma.se/kok-och-bad/vitvaror/tvattmaskin/toppmatad-tvattmaskin/,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,,,,,,
https://www.mekonomen.se/volvo/v60/reservdelar/motordelar/topplock,1,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,,,,,,
https://www.rusta.com/sv-se/gor-det-sjalv/inomhusfarg/vaggfarg/vaggfarg-nyans-25-l-ocean-narmaste-ncs-kod-s5010-b50g,1,0,1,1,0,0,0,1,0,1,0,0,0,65,0,1,4.6,28,,,,
https://www.elgiganten.se/product/sport-fritid/resetillbehor/american-tourister-linex-resvaska-571398-ocean-blue/217450,1,0,1,1,1,1,1,1,0,1,0,0,0,85,0,0,,,,,,
https://www.netonnet.se/art/datorkomponenter/ram-minne/ddr5/corsair-vengeance-ddr5-6000mhz-32gb-2x16gb-cl36-cmk32gx5m2e6000z36/1047009.18457/,1,0,1,1,1,1,1,1,1,1,0,0,0,85,0,1,4.8,21,,,,
https://www.biltema.se/en-se/car---mc/car-spare-parts/engine-oils/special-oils/cleaning-oil/,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,,,,,,
https://k-bygg.se/produkt/stoppskruv-habo-m5-rf-dorrhandtag-2st/7317900153617,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
https://www.hornbach.se/p/duschpaket-mora-mmix-ii-krom-blank-rund-eco-stopp-160-mm-c-c-easy-clean-8283429/12270544/,1,0,1,1,1,1,0,1,0,1,0,0,0,85,0,0,,,,,,
